product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129.0,449.0,0.71,3.7,41.0,"Length- 1-Meter Long Type-C Data And Charging Cable|Universal Compatibility- This Usb Charging Cable Connects Type-C Port Devices With Standard Usb Port Devices Like Laptops, Hard Drives, Power Banks, Wall And Car Chargers, Etc|Fast Charging & Data Sync- Cable Supports Fast Charge Up To 5V/2A For Devices And Data Syncing Speed Up To 480Mbps For Devices Compatible With Type-C Port|Perfect Fit Flexible Connectors- Lava Elements D3 Has Passed The 5Kg Load Test, Swing Test, 5000+ Times Connect & Disconnect To Ensure That There Are No Loose Connections|Rough & Tough Usb Cable - Charging Cable With Premium Fiber Core And Flexible Connectors. It Has Passed 10, 000 Bending Tests And Can Easily Withstand Daily Use",AFVFESCSU53NQCSYPCN3XRE66MIQ,Bosepandiyan B,R16UAQV9SOCSE,Good quality product,Good quality product,https://m.media-amazon.com/images/I/31VRCXh9kQS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lava-Elements-Charging-Speed-Type-C/dp/B0941392C8/ref=sr_1_467?qid=1672909147&s=electronics&sr=1-467
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129.0,449.0,0.71,3.7,41.0,"Length- 1-Meter Long Type-C Data And Charging Cable|Universal Compatibility- This Usb Charging Cable Connects Type-C Port Devices With Standard Usb Port Devices Like Laptops, Hard Drives, Power Banks, Wall And Car Chargers, Etc|Fast Charging & Data Sync- Cable Supports Fast Charge Up To 5V/2A For Devices And Data Syncing Speed Up To 480Mbps For Devices Compatible With Type-C Port|Perfect Fit Flexible Connectors- Lava Elements D3 Has Passed The 5Kg Load Test, Swing Test, 5000+ Times Connect & Disconnect To Ensure That There Are No Loose Connections|Rough & Tough Usb Cable - Charging Cable With Premium Fiber Core And Flexible Connectors. It Has Passed 10, 000 Bending Tests And Can Easily Withstand Daily Use",AGIILTCR7DSBPR6GQC54KSRZ6P7A,Meena,R23HQTXGR1DOIL,It's very good.,I liked the product for its charging and value for money. It charges quickly.Easy to handle. I suggest to go for it,https://m.media-amazon.com/images/I/31VRCXh9kQS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lava-Elements-Charging-Speed-Type-C/dp/B0941392C8/ref=sr_1_467?qid=1672909147&s=electronics&sr=1-467
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129.0,449.0,0.71,3.7,41.0,"Length- 1-Meter Long Type-C Data And Charging Cable|Universal Compatibility- This Usb Charging Cable Connects Type-C Port Devices With Standard Usb Port Devices Like Laptops, Hard Drives, Power Banks, Wall And Car Chargers, Etc|Fast Charging & Data Sync- Cable Supports Fast Charge Up To 5V/2A For Devices And Data Syncing Speed Up To 480Mbps For Devices Compatible With Type-C Port|Perfect Fit Flexible Connectors- Lava Elements D3 Has Passed The 5Kg Load Test, Swing Test, 5000+ Times Connect & Disconnect To Ensure That There Are No Loose Connections|Rough & Tough Usb Cable - Charging Cable With Premium Fiber Core And Flexible Connectors. It Has Passed 10, 000 Bending Tests And Can Easily Withstand Daily Use",AGNPYOMLPA6EEFLNFQ6ZZCP3RGXA,Ankit,RZFMNMJ8EIG87,101% fake lava usb,Its not orignal usb its 100%fake lava usb (in product pictures 'lava' logo tagged in usb but i received printed lava and box are also diffrent brand!,https://m.media-amazon.com/images/I/31VRCXh9kQS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lava-Elements-Charging-Speed-Type-C/dp/B0941392C8/ref=sr_1_467?qid=1672909147&s=electronics&sr=1-467
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129.0,449.0,0.71,3.7,41.0,"Length- 1-Meter Long Type-C Data And Charging Cable|Universal Compatibility- This Usb Charging Cable Connects Type-C Port Devices With Standard Usb Port Devices Like Laptops, Hard Drives, Power Banks, Wall And Car Chargers, Etc|Fast Charging & Data Sync- Cable Supports Fast Charge Up To 5V/2A For Devices And Data Syncing Speed Up To 480Mbps For Devices Compatible With Type-C Port|Perfect Fit Flexible Connectors- Lava Elements D3 Has Passed The 5Kg Load Test, Swing Test, 5000+ Times Connect & Disconnect To Ensure That There Are No Loose Connections|Rough & Tough Usb Cable - Charging Cable With Premium Fiber Core And Flexible Connectors. It Has Passed 10, 000 Bending Tests And Can Easily Withstand Daily Use",AFEYG7JVPH4TT6RU4PT7JJBT5HUA,Shailesh Singh,R2VYVQSV2YFY0T,Average product,It's not fast charger I use vivo charger in 1.5 hour it charge full but I use this lava charger it has taken 3.5-4 hours to charge fully,https://m.media-amazon.com/images/I/31VRCXh9kQS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lava-Elements-Charging-Speed-Type-C/dp/B0941392C8/ref=sr_1_467?qid=1672909147&s=electronics&sr=1-467
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129.0,449.0,0.71,3.7,41.0,"Length- 1-Meter Long Type-C Data And Charging Cable|Universal Compatibility- This Usb Charging Cable Connects Type-C Port Devices With Standard Usb Port Devices Like Laptops, Hard Drives, Power Banks, Wall And Car Chargers, Etc|Fast Charging & Data Sync- Cable Supports Fast Charge Up To 5V/2A For Devices And Data Syncing Speed Up To 480Mbps For Devices Compatible With Type-C Port|Perfect Fit Flexible Connectors- Lava Elements D3 Has Passed The 5Kg Load Test, Swing Test, 5000+ Times Connect & Disconnect To Ensure That There Are No Loose Connections|Rough & Tough Usb Cable - Charging Cable With Premium Fiber Core And Flexible Connectors. It Has Passed 10, 000 Bending Tests And Can Easily Withstand Daily Use",AFXP7JLR5C35B6IL2IVYWYDMNZVQ,Vivek B P,R2SW6YDVZ9T4O8,Costless,Best Braided Brand,https://m.media-amazon.com/images/I/31VRCXh9kQS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lava-Elements-Charging-Speed-Type-C/dp/B0941392C8/ref=sr_1_467?qid=1672909147&s=electronics&sr=1-467
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,0.35,4.2,32840.0,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio | DTS:X | DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 7000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Auto Low Latency Mode | 1.5GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Xiaomi support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice",AHEVOQADJSSRX7DS325HSFLMP7VQ,Manoj maddheshiya,R13UTIA6KOF6QV,It is the best tv if you are getting it in 10-12k,Pros- xiomi 5a is best in budget-Nice picture quality-Very nice audio output- Full of featureCONS- sometimes tv lags-Sometimes stucksIn this prize range all tv having cons like this.::Overall nice tv,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,0.35,4.2,32840.0,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio | DTS:X | DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 7000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Auto Low Latency Mode | 1.5GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Xiaomi support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice",AG7XYZRCSKX6G2OLO7DVZWIZ3PUQ,Manoj Kumar Sahoo,R2UGDZSGFF01K7,Good price but the OS lags,The product in this price range is good but as it is running in Android 12 it lags. I hope after few updates the lags problem will be resolved,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,0.35,4.2,32840.0,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio | DTS:X | DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 7000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Auto Low Latency Mode | 1.5GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Xiaomi support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice",AE2THTCCQLBIUSWPF4CPXC6GGP7Q,Saumil s.,RHHIZ45VYU5X6,GARBAGE QUALITY,Useless product and useless quality. Display issues within 7 months and service center is not upto the mark. Go for better brands where quality is assured. I would wish if there was option of negative stars.,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,0.35,4.2,32840.0,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio | DTS:X | DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 7000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Auto Low Latency Mode | 1.5GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Xiaomi support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice",AHUJZOV34DFEN55QQ5XOYKVKHV6Q,Jean-Louis M.,R14N9HBE5EIUY0,Good product.,Uses as connectes TV the picture is very good. I was hopping a best level of song. Globaly it is a good product.,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,0.35,4.2,32840.0,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio | DTS:X | DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 7000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Auto Low Latency Mode | 1.5GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Xiaomi support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice",AELX4DI77ZHURZTDLYFU7XMP7R6Q,Mahesh,R2WMW096T9Y0OU,Good quality,https://m.media-amazon.com/images/I/61spXDbojZL._SY88.jpg,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,0.35,4.2,32840.0,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio | DTS:X | DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 7000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Auto Low Latency Mode | 1.5GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Xiaomi support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice",AE2ODWBBOBD2SITDDIEJ644OSRFQ,syed azhar abbas,R1SHIIE6M72825,Great experience everything is fantastic 🤠,Greater then ever,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,0.35,4.2,32840.0,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio | DTS:X | DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 7000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Auto Low Latency Mode | 1.5GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Xiaomi support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice",AFLW4WXYQ3G6HU5LBQORDDZO3FOQ,prabakaran,R22P6BE9DBME4F,Super picture quality and sound quality,Good quality,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999.0,25999.0,0.35,4.2,32840.0,"Resolution : HD Ready (1366 x 768) | Refresh Rate : 60 Hertz | 178 Degree wide viewing angle|Connectivity: Dual Band Wi-Fi | 2 HDMI ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | ARC | Bluetooth 5.0 | Ethernet|Sound: 24 Watts Output | Dolby Audio | DTS:X | DTS Virtual: X|Smart TV Features : Android TV 11 | PatchWall | IMDb Integration | Universal Search | 300+ Free Live Channels | Kids Mode with Parental lock | Smart Recommendations | Language Universe – 15+ Languages | User Centre | Okay Google | Chromecast suporting Apps : Netflix, Prime Video, Disney+ Hotstar | 7000+ apps from Play Store |Quad core Cortex A55 | Chromecast built-in | Auto Low Latency Mode | 1.5GB RAM + 8GB Storage|Display: HD Ready | Vivid Picture Engine|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Installation: For requesting installation/wall mounting/demo of this product once delivered, please directly call Xiaomi support (Please visit brand website for tollfree numbers) and provide product's model name as well as seller's details mentioned on the invoice",AGGRC2P6M43GDEWCAHGYAILCSKTQ,Sidhu,R2TEINENXTIHT2,Awesome,Good 👍,https://m.media-amazon.com/images/I/41bO-mGKk+L._SY300_SX300_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-EAIN/dp/B0B8CXTTG3/ref=sr_1_477?qid=1672909147&s=electronics&sr=1-477
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,0.6,3.8,538.0,"Colour: Black with squre or round plate design|please match the image with your existing remote before placing the order|Case allows easy access to all ports, buttons and functions Fit for Remote Control|VELCRO:- good quality velcro use for closing of cover. it is increase the life of cover",AEFVBBYV2B2FDYETNBPLPC5ZBS4A,MATHEW JOSE,RSAWD2O7MGQHQ,Nice,Like,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,0.6,3.8,538.0,"Colour: Black with squre or round plate design|please match the image with your existing remote before placing the order|Case allows easy access to all ports, buttons and functions Fit for Remote Control|VELCRO:- good quality velcro use for closing of cover. it is increase the life of cover",AFCPUUTQS6WV74RYCXZXCPBZV4YA,Ks,R2J3NNEKB8K98B,Good,Good quality nice fit,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,0.6,3.8,538.0,"Colour: Black with squre or round plate design|please match the image with your existing remote before placing the order|Case allows easy access to all ports, buttons and functions Fit for Remote Control|VELCRO:- good quality velcro use for closing of cover. it is increase the life of cover",AED7TRAUSBC6ZNGG5Y6OIPXINVEA,KARTHIK,R2JDMID7WPBPGA,Good protective cover fo Airtel Xtreme settop box remote,It's good Airtel Xtreme set top box cover. It's had some thickness and protective Go for it!,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,0.6,3.8,538.0,"Colour: Black with squre or round plate design|please match the image with your existing remote before placing the order|Case allows easy access to all ports, buttons and functions Fit for Remote Control|VELCRO:- good quality velcro use for closing of cover. it is increase the life of cover",AGNTLUBEFGL4AL5SN3XMQ3RRDTNA,Kr Vijay Vir Singh,RPZQ7HTHUEAQM,Very nice cover.,Very nice quality and fit. A good buy which meets expectations. Thanks Amazon.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,0.6,3.8,538.0,"Colour: Black with squre or round plate design|please match the image with your existing remote before placing the order|Case allows easy access to all ports, buttons and functions Fit for Remote Control|VELCRO:- good quality velcro use for closing of cover. it is increase the life of cover",AFQA55ZPGBR7T7CLIKCCRHEDDDIA,Ajay kumar maurya,RAWY8DHIK1ZUO,Expensive,Expensive,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,0.6,3.8,538.0,"Colour: Black with squre or round plate design|please match the image with your existing remote before placing the order|Case allows easy access to all ports, buttons and functions Fit for Remote Control|VELCRO:- good quality velcro use for closing of cover. it is increase the life of cover",AET5HI2MQ7ULIQI6M246745L3F2Q,Gaurav Thakur,RKLEZ22TP2OC,Very uncomfortable to use,Very uncomfortable to use.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,0.6,3.8,538.0,"Colour: Black with squre or round plate design|please match the image with your existing remote before placing the order|Case allows easy access to all ports, buttons and functions Fit for Remote Control|VELCRO:- good quality velcro use for closing of cover. it is increase the life of cover",AH4U4N56KSPWJ6TCMMGR7X6QLL6Q,SBV,R7CBANEBW241L,Value for money....height of the cover can be made small.,Value for money....height of the cover can be made small. I have put in a ball of paper at the back so that the remote fits in correctly and buttons are easy to access.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,0.6,3.8,538.0,"Colour: Black with squre or round plate design|please match the image with your existing remote before placing the order|Case allows easy access to all ports, buttons and functions Fit for Remote Control|VELCRO:- good quality velcro use for closing of cover. it is increase the life of cover",AG46WHSZVVRGRYQ5PW3PSOIZQMRA,Kapil,RRLSH7AHH6XLU,Good product,Good product,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
